Well,Sample,T7,singleColony,imaging,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
F05,#230,,1,0,allGFP,1.15,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,23.06,,,1.87,0.65,14293,14,14279,3,14,11,"14,265.00",0.25,2.47,,,4.24,0.7,3,,835.8,,,shortREF,0.82,,,1.41,0.23,45.16,,,62.91,27.41,"1,427.34",688.35,689.07,,,,,1.49,0.87,,,3.36,1.58,,,1.12,0.53,,,54.12,36.2
F05,#230,,1,0,shortREF,1.4,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,28,,,2.18,0.83,14293,17,14276,3,14,11,"14,265.00",0.25,,,,,,,,297.15,,,,,,,,,,,,,,"3,914.59",217.46,221.86,,,,,1.77,1.09,,,,,,,,,,,,
G05,#231,1,1,1,allGFP,582.71,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"11,654.16",,,596.96,568.63,16981,6633,10348,"4,666.00","2,101.00","1,967.00","8,247.00",331.05,2.92,,,3.02,2.82,3,,,,,shortREF,0.97,,,1.01,0.94,49.35,,,50.21,48.5,"3,387.21",705.09,"1,752.76",,,,,589.96,575.5,,,2.97,2.87,,,0.99,0.96,,,49.79,48.91
G05,#231,1,1,1,shortREF,598.04,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"11,960.84",,,612.53,583.73,16981,6767,10214,"4,666.00","2,101.00","1,967.00","8,247.00",331.05,,,,,,,,,,,,,,,,,,,,,,"7,381.05",222.56,"3,075.25",,,,,605.41,590.72,,,,,,,,,,,,
H05,#232,1,1,1,allGFP,14.59,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,291.76,,,16.55,12.63,17203,212,16991,69,183,143,"16,808.00",4.62,2.52,,,2.98,2.06,3,,,,,shortREF,0.84,,,0.99,0.69,45.66,,,50.19,41.13,"3,630.36",685.78,722.07,,,,,15.59,13.59,,,2.76,2.29,,,0.92,0.76,,,47.97,43.35
H05,#232,1,1,1,shortREF,17.36,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,347.22,,,19.51,15.22,17203,252,16951,69,183,143,"16,808.00",4.62,,,,,,,,,,,,,,,,,,,,,,"7,308.80",216.12,320.01,,,,,18.46,16.27,,,,,,,,,,,,
A06,#233,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,13716,0,13716,0,0,0,"13,716.00",0,,,,,,,,,,,,,,,,,,,,,,0,209.76,209.76,,,,,,,,,,,,,,,,,,
A06,#233,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,13716,0,13716,0,0,0,"13,716.00",0,,,,,,,,,,,,,,,,,,,,,,0,688.13,688.13,,,,,,,,,,,,,,,,,,
B06,#234,3,1,0,allGFP,823.32,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"16,466.46",,,844.55,802.47,12171,6126,6045,"3,072.00","2,150.00","3,054.00","3,895.00",142.26,3.75,,,3.89,3.61,3,,,,,shortREF,1.25,,,1.3,1.2,55.53,,,56.46,54.6,"3,482.62",689.11,"2,095.16",,,,,834.11,812.64,,,3.82,3.67,,,1.27,1.22,,,56,55.06
B06,#234,3,1,0,shortREF,659.36,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"13,187.25",,,677.62,641.38,12171,5222,6949,"3,072.00","2,150.00","3,054.00","3,895.00",142.26,,,,,,,,,,,,,,,,,,,,,,"7,297.94",218.2,"3,255.78",,,,,668.64,650.15,,,,,,,,,,,,
C06,#235,3,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,10691,0,10691,0,0,0,"10,691.00",0,,,,,,,,,,,,,,,,,,,,,,0,201.66,201.66,,,,,,,,,,,,,,,,,,
C06,#235,3,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,10691,0,10691,0,0,0,"10,691.00",0,,,,,,,,,,,,,,,,,,,,,,0,616.55,616.55,,,,,,,,,,,,,,,,,,
D06,#236,1,1,1,allGFP,30.13,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,602.65,,,33.33,26.95,13564,343,13221,70,218,273,"13,003.00",5.69,3.58,,,4.14,3.02,3,,,,,shortREF,1.19,,,1.38,1.01,54.41,,,58.3,50.52,"3,600.79",671.62,745.69,,,,,31.76,28.51,,,3.87,3.29,,,1.29,1.1,,,56.39,52.43
D06,#236,1,1,1,shortREF,25.25,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,504.97,,,28.17,22.34,13564,288,13276,70,218,273,"13,003.00",5.69,,,,,,,,,,,,,,,,,,,,,,"6,993.93",213.86,357.82,,,,,26.74,23.76,,,,,,,,,,,,
E06,#237,1,1,1,allGFP,149.85,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"2,997.07",,,157.14,142.61,13696,1638,12058,748,"1,453.00",890,"10,605.00",55.05,2.18,,,2.32,2.04,3,,,,,shortREF,0.73,,,0.77,0.68,42.1,,,43.66,40.54,"3,293.87",688.72,"1,000.29",,,,,153.56,146.15,,,2.25,2.11,,,0.75,0.7,,,42.89,41.3
E06,#237,1,1,1,shortREF,206.11,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"4,122.16",,,214.76,197.52,13696,2201,11495,748,"1,453.00",890,"10,605.00",55.05,,,,,,,,,,,,,,,,,,,,,,"7,016.05",222.51,"1,314.26",,,,,210.51,201.72,,,,,,,,,,,,
F06,#238,1,1,1,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,11254,0,11254,0,0,0,"11,254.00",0,,,,,,,,,,,,,,,,,,,,,,0,205.98,205.98,,,,,,,,,,,,,,,,,,
F06,#238,1,1,1,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,11254,0,11254,0,0,0,"11,254.00",0,,,,,,,,,,,,,,,,,,,,,,0,624.5,624.5,,,,,,,,,,,,,,,,,,
G06,#239,3,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,12417,0,12417,0,0,0,"12,417.00",0,,,,,,,,,,,,,,,,,,,,,,0,205.79,205.79,,,,,,,,,,,,,,,,,,
G06,#239,3,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,12417,0,12417,0,0,0,"12,417.00",0,,,,,,,,,,,,,,,,,,,,,,0,624.52,624.52,,,,,,,,,,,,,,,,,,
H06,#240,,,0,allGFP,0.92,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,18.49,,,1.68,0.44,11458,9,11449,3,9,6,"11,440.00",0.31,2.25,,,4.23,0.27,3,,,,,shortREF,0.75,,,1.41,0.09,42.85,,,64.44,21.27,"3,583.31",678.14,680.42,,,,,1.27,0.65,,,3.25,1.25,,,1.08,0.42,,,53.72,31.99
H06,#240,,,0,shortREF,1.23,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,24.66,,,2.08,0.66,11458,12,11446,3,9,6,"11,440.00",0.31,,,,,,,,"1,246.74",,,,,,,,,,,,,,"6,709.09",216.47,223.27,,,,,1.62,0.91,,,,,,,,,,,,
A07,#241,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,12936,0,12936,0,0,0,"12,936.00",0,,,,,,,,,,,,,,,,,,,,,,0,204.13,204.13,,,,,,,,,,,,,,,,,,
A07,#241,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,12936,0,12936,0,0,0,"12,936.00",0,,,,,,,,,,,,,,,,,,,,,,0,675.23,675.23,,,,,,,,,,,,,,,,,,
B07,#242,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,12634,0,12634,0,0,0,"12,634.00",0,,,,,,,,,,,,,,,,,,,,,,0,211.43,211.43,,,,,,,,,,,,,,,,,,
B07,#242,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,12634,0,12634,0,0,0,"12,634.00",0,,,,,,,,,,,,,,,,,,,,,,0,677.41,677.41,,,,,,,,,,,,,,,,,,
C07,#243,3,1,0,shortREF,54.05,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,081.08",,,58.64,49.49,11936,536,11400,0,536,0,"11,400.00",0,,,,,,,,329.55,,,,,,,,,,,,,,543.62,204.6,219.82,,,,,56.39,51.72,,,,,,,,,,,,
C07,#243,3,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,11936,0,11936,0,536,0,"11,400.00",0,,,,,,,,,,,,,,,,,,,,,,0,628.06,628.06,,,,,,,,,,,,,,,,,,
D07,#244,1,,0,allGFP,474.86,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"9,497.29",,,488.21,461.67,15010,4985,10025,"3,086.00","1,546.00","1,899.00","8,479.00",237.1,3.28,,,3.41,3.15,3,,,,,shortREF,1.09,,,1.14,1.05,52.24,,,53.24,51.24,"3,157.77",685.58,"1,506.62",,,,,481.66,468.11,,,3.35,3.21,,,1.12,1.07,,,52.75,51.73
D07,#244,1,,0,shortREF,434.15,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"8,683.02",,,446.79,421.64,15010,4632,10378,"3,086.00","1,546.00","1,899.00","8,479.00",237.1,,,,,,,,,,,,,,,,,,,,,,"7,137.44",220.13,"2,354.77",,,,,440.58,427.75,,,,,,,,,,,,
E07,#245,3,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,10490,0,10490,0,0,0,"10,490.00",0,,,,,,,,,,,,,,,,,,,,,,0,203.64,203.64,,,,,,,,,,,,,,,,,,
E07,#245,3,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,10490,0,10490,0,0,0,"10,490.00",0,,,,,,,,,,,,,,,,,,,,,,0,616.38,616.38,,,,,,,,,,,,,,,,,,
F07,#246,3,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,13132,0,13132,0,0,0,"13,132.00",0,,,,,,,,,,,,,,,,,,,,,,0,207.15,207.15,,,,,,,,,,,,,,,,,,
F07,#246,3,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,13132,0,13132,0,0,0,"13,132.00",0,,,,,,,,,,,,,,,,,,,,,,0,619.18,619.18,,,,,,,,,,,,,,,,,,
G07,#247,1,1,1,allGFP,67.78,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,355.51",,,72.27,63.3,15666,877,14789,325,426,552,"14,363.00",23.41,3.52,,,3.86,3.18,3,,,,,shortREF,1.17,,,1.29,1.06,53.97,,,56.4,51.55,"3,323.50",688.21,835.74,,,,,70.07,65.49,,,3.69,3.34,,,1.23,1.11,,,55.21,52.74
G07,#247,1,1,1,shortREF,57.79,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,155.89",,,61.94,53.67,15666,751,14915,325,426,552,"14,363.00",23.41,,,,,,,,,,,,,,,,,,,,,,"6,802.93",220.48,536.03,,,,,59.91,55.69,,,,,,,,,,,,
H07,#248,1,1,1,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,11534,0,11534,0,0,0,"11,534.00",0,,,,,,,,,,,,,,,,,,,,,,0,209.27,209.27,,,,,,,,,,,,,,,,,,
H07,#248,1,1,1,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,11534,0,11534,0,0,0,"11,534.00",0,,,,,,,,,,,,,,,,,,,,,,0,629.68,629.68,,,,,,,,,,,,,,,,,,
A08,#249,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,13050,0,13050,0,0,0,"13,050.00",0,,,,,,,,,,,,,,,,,,,,,,0,211.73,211.73,,,,,,,,,,,,,,,,,,
A08,#249,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,13050,0,13050,0,0,0,"13,050.00",0,,,,,,,,,,,,,,,,,,,,,,0,691.84,691.84,,,,,,,,,,,,,,,,,,
B08,#250,1,,0,allGFP,42.32,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,846.44,,,46.06,38.6,14009,495,13514,282,305,213,"13,209.00",23.5,2.52,,,2.82,2.22,3,,,,,shortREF,0.84,,,0.94,0.74,45.66,,,48.63,42.7,"3,562.44",672.77,774.88,,,,,44.23,40.42,,,2.68,2.37,,,0.89,0.79,,,47.18,44.15
B08,#250,1,,0,shortREF,50.36,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,007.17",,,54.44,46.29,14009,587,13422,282,305,213,"13,209.00",23.5,,,,,,,,"1,469.35",,,,,,,,,,,,,,"7,342.70",208.64,507.57,,,,,52.44,48.28,,,,,,,,,,,,
C08,#251,1,1,1,allGFP,227.99,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"4,559.80",,,237.55,218.51,12539,2209,10330,"1,559.00",801,650,"9,529.00",150.36,2.79,,,2.95,2.63,3,,,,,shortREF,0.93,,,0.98,0.88,48.17,,,49.62,46.72,"3,227.47",644.85,"1,099.83",,,,,232.86,223.14,,,2.87,2.71,,,0.96,0.9,,,48.91,47.43
C08,#251,1,1,1,shortREF,245.31,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"4,906.28",,,255.27,235.44,12539,2360,10179,"1,559.00",801,650,"9,529.00",150.36,,,,,,,,"1,385.26",,,,,,,,,,,,,,"7,073.61",204.79,"1,497.59",,,,,250.38,240.27,,,,,,,,,,,,
D08,#252,,1,0,shortREF,1.01,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,20.21,,,1.74,0.52,12810,11,12799,0,11,0,"12,799.00",0,,,,,,,,284.5,,,,,,,,,,,,,,"4,059.47",205.1,208.41,,,,,1.35,0.74,,,,,,,,,,,,
D08,#252,,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,12810,0,12810,0,11,0,"12,799.00",0,,,,,,,,,,,,,,,,,,,,,,0,656.67,656.67,,,,,,,,,,,,,,,,,,
E08,#253,2,1,0,allGFP,194.77,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"3,895.44",,,203.24,186.37,13462,2054,11408,"1,235.00","1,686.00",819,"9,722.00",99.62,2.03,,,2.15,1.92,3,,,,,shortREF,0.68,,,0.72,0.64,40.36,,,41.73,39,"3,411.79",693.24,"1,108.03",,,,,199.08,190.48,,,2.09,1.97,,,0.7,0.66,,,41.06,39.67
E08,#253,2,1,0,shortREF,287.76,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"5,755.26",,,298.27,277.35,13462,2921,10541,"1,235.00","1,686.00",819,"9,722.00",99.62,,,,,,,,,,,,,,,,,,,,,,"7,353.82",221.04,"1,768.72",,,,,293.11,282.44,,,,,,,,,,,,
F08,#254,1,1,1,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,10724,0,10724,0,0,0,"10,724.00",0,,,,,,,,,,,,,,,,,,,,,,0,206.77,206.77,,,,,,,,,,,,,,,,,,
F08,#254,1,1,1,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,10724,0,10724,0,0,0,"10,724.00",0,,,,,,,,,,,,,,,,,,,,,,0,623.85,623.85,,,,,,,,,,,,,,,,,,
G08,#255,3,1,0,allGFP,13.36,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,267.11,,,15.34,11.38,15503,175,15328,63,311,112,"15,017.00",4.61,1.39,,,1.64,1.14,3,,,,,shortREF,0.46,,,0.55,0.38,31.73,,,35.62,27.85,"3,772.01",692.29,727.06,,,,,14.37,12.35,,,1.52,1.27,,,0.51,0.42,,,33.72,29.75
G08,#255,3,1,0,shortREF,28.73,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,574.59,,,31.64,25.82,15503,374,15129,63,311,112,"15,017.00",4.61,,,,,,,,,,,,,,,,,,,,,,"7,392.93",219.6,392.65,,,,,30.22,27.24,,,,,,,,,,,,
H08,#256,,,0,allGFP,3.71,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,74.22,,,5.01,2.66,12384,39,12345,8,7,31,"12,338.00",0.76,7.81,,,12.51,3.1,3,,,,,shortREF,2.6,,,4.17,1.03,72.24,,,84.32,60.16,"3,655.40",672.52,681.91,,,,,4.34,3.15,,,10.18,5.43,,,3.39,1.81,,,78.34,66.14
H08,#256,,,0,shortREF,1.43,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,28.52,,,2.28,0.82,12384,15,12369,8,7,31,"12,338.00",0.76,,,,,,,,,,,,,,,,,,,,,,"6,934.30",213.19,221.33,,,,,1.83,1.09,,,,,,,,,,,,
A09,#257,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,17382,0,17382,0,0,0,"17,382.00",0,,,,,,,,,,,,,,,,,,,,,,0,206.56,206.56,,,,,,,,,,,,,,,,,,
A09,#257,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,17382,0,17382,0,0,0,"17,382.00",0,,,,,,,,,,,,,,,,,,,,,,0,678.38,678.38,,,,,,,,,,,,,,,,,,
B09,#258,1,1,1,allGFP,281.62,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"5,632.47",,,291.14,272.18,16004,3407,12597,"1,789.00","1,824.00","1,618.00","10,773.00",117,2.81,,,2.94,2.67,3,,,,,shortREF,0.94,,,0.98,0.89,48.34,,,49.51,47.16,"3,627.58",690.02,"1,315.38",,,,,286.47,276.8,,,2.87,2.74,,,0.96,0.91,,,48.93,47.74
B09,#258,1,1,1,shortREF,301.02,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"6,020.43",,,310.91,291.22,16004,3613,12391,"1,789.00","1,824.00","1,618.00","10,773.00",117,,,,,,,,,,,,,,,,,,,,,,"7,532.35",215.48,"1,867.31",,,,,306.05,296.01,,,,,,,,,,,,
C09,#259,,,0,shortREF,0.85,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,16.95,,,1.46,0.44,15272,11,15261,0,11,0,"15,261.00",0,,,,,,,,269.75,,,,,,,,,,,,,,878.01,194.46,194.95,,,,,1.13,0.62,,,,,,,,,,,,
C09,#259,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,15272,0,15272,0,11,0,"15,261.00",0,,,,,,,,,,,,,,,,,,,,,,0,657.04,657.04,,,,,,,,,,,,,,,,,,
D09,#260,1,,0,allGFP,589.39,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"11,787.85",,,605.4,573.6,13683,5392,8291,"3,897.00","3,327.00","1,495.00","4,964.00",279.67,2,,,2.07,1.93,3,,,,,shortREF,0.67,,,0.69,0.64,40.03,,,40.89,39.16,"3,222.50",696.29,"1,691.78",,,,,597.53,581.31,,,2.04,1.97,,,0.68,0.66,,,40.46,39.59
D09,#260,1,,0,shortREF,883.15,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"17,663.05",,,904.19,862.49,13683,7224,6459,"3,897.00","3,327.00","1,495.00","4,964.00",279.67,,,,,,,,,,,,,,,,,,,,,,"7,240.69",227.51,"3,930.15",,,,,893.84,872.56,,,,,,,,,,,,
E09,#261,1,1,1,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,12882,0,12882,0,0,0,"12,882.00",0,,,,,,,,,,,,,,,,,,,,,,0,200.47,200.47,,,,,,,,,,,,,,,,,,
E09,#261,1,1,1,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,12882,0,12882,0,0,0,"12,882.00",0,,,,,,,,,,,,,,,,,,,,,,0,607.04,607.04,,,,,,,,,,,,,,,,,,
F09,#262,2,1,0,allGFP,50.57,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,011.31",,,54.52,46.62,14975,630,14345,227,510,403,"13,835.00",16.79,2.55,,,2.83,2.28,3,,,,,shortREF,0.85,,,0.94,0.76,45.99,,,48.64,43.35,"3,717.47",684.58,812.17,,,,,52.58,48.55,,,2.69,2.42,,,0.9,0.81,,,47.34,44.65
F09,#262,2,1,0,shortREF,59.37,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,187.48",,,63.67,55.09,14975,737,14238,227,510,403,"13,835.00",16.79,,,,,,,,,,,,,,,,,,,,,,"7,359.90",216.53,568.09,,,,,61.56,57.19,,,,,,,,,,,,
G09,#263,1,1,0,allGFP,401.07,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"8,021.49",,,412.52,389.74,16654,4811,11843,"3,335.00","1,668.00","1,476.00","10,175.00",241.71,2.86,,,2.98,2.75,3,,,,,shortREF,0.95,,,0.99,0.92,48.83,,,49.82,47.84,"3,417.11",685.01,"1,474.26",,,,,406.9,395.28,,,2.92,2.8,,,0.97,0.93,,,49.34,48.32
G09,#263,1,1,0,shortREF,420.3,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"8,406.08",,,432.07,408.65,16654,5003,11651,"3,335.00","1,668.00","1,476.00","10,175.00",241.71,,,,,,,,,,,,,,,,,,,,,,"7,403.58",217.42,"2,376.20",,,,,426.29,414.35,,,,,,,,,,,,
H09,#264,,1,0,allGFP,2.6,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,52.05,,,3.6,1.81,14934,33,14901,9,25,24,"14,876.00",0.71,2.91,,,4.32,1.51,3,,"1,282.08",,,shortREF,0.97,,,1.44,0.5,49.25,,,61.31,37.2,"3,659.09",674.3,680.9,,,,,3.08,2.18,,,3.62,2.2,,,1.21,0.73,,,55.35,43.15
H09,#264,,1,0,shortREF,2.68,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,53.63,,,3.69,1.88,14934,34,14900,9,25,24,"14,876.00",0.71,,,,,,,,"1,294.06",,,,,,,,,,,,,,"7,067.75",212.12,227.73,,,,,3.17,2.25,,,,,,,,,,,,
A10,#265,2,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,11397,0,11397,0,0,0,"11,397.00",0,,,,,,,,,,,,,,,,,,,,,,0,190.75,190.75,,,,,,,,,,,,,,,,,,
A10,#265,2,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,11397,0,11397,0,0,0,"11,397.00",0,,,,,,,,,,,,,,,,,,,,,,0,604.9,604.9,,,,,,,,,,,,,,,,,,
B10,#266,3,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,13573,0,13573,0,0,0,"13,573.00",0,,,,,,,,,,,,,,,,,,,,,,0,199.64,199.64,,,,,,,,,,,,,,,,,,
B10,#266,3,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,13573,0,13573,0,0,0,"13,573.00",0,,,,,,,,,,,,,,,,,,,,,,0,622.27,622.27,,,,,,,,,,,,,,,,,,
C10,#267,2,1,0,allGFP,125.58,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"2,511.65",,,132.24,118.96,13571,1374,12197,761,"2,860.00",613,"9,337.00",50.77,1.03,,,1.1,0.97,3,,,,,shortREF,0.34,,,0.37,0.32,25.59,,,26.78,24.41,"3,120.21",682.93,929.7,,,,,128.98,122.2,,,1.06,1,,,0.35,0.33,,,26.2,24.99
C10,#267,2,1,0,shortREF,365.13,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"7,302.65",,,377.13,353.25,13571,3621,9950,761,"2,860.00",613,"9,337.00",50.77,,,,,,,,,,,,,,,,,,,,,,"7,080.55",220.93,"2,051.21",,,,,371.24,359.06,,,,,,,,,,,,
D10,#268,2,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,13001,0,13001,0,0,0,"13,001.00",0,,,,,,,,,,,,,,,,,,,,,,0,203.91,203.91,,,,,,,,,,,,,,,,,,
D10,#268,2,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,13001,0,13001,0,0,0,"13,001.00",0,,,,,,,,,,,,,,,,,,,,,,0,622.49,622.49,,,,,,,,,,,,,,,,,,
E10,#269,2,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,10908,0,10908,0,0,0,"10,908.00",0,,,,,,,,,,,,,,,,,,,,,,0,198.37,198.37,,,,,,,,,,,,,,,,,,
